"","id","var","highest","ensemble_df","cell_percentage"
"IRGM","IRGM",1.43883546024053,"POB","ENSG00000237693",0.0700402731570653
"AL160191.1","AL160191.1",1.43827368436625,"POB","ENSG00000258422",0.262651024338995
"AC104041.1","AC104041.1",1.43775576387142,"POB","ENSG00000259692",1.36578532656277
"AC108860.2","AC108860.2",1.43671391996795,"POB","ENSG00000261437",0.0175100682892663
"AL355490.2","AL355490.2",1.43662802974539,"POB","ENSG00000231970",0.140080546314131
"AC008695.1","AC008695.1",1.43659211439392,"POB","ENSG00000273217",0.280161092628261
"TMEM116","TMEM116",1.43647472575673,"POB","ENSG00000198270",1.12064437051305
"NGDN","NGDN",1.43646545270845,"POB","ENSG00000129460",0.980563824198914
"ZNF724","ZNF724",1.43643409730885,"POB","ENSG00000196081",0.0700402731570653
"AC092040.1","AC092040.1",1.43616714960383,"POB","ENSG00000241111",0.052530204867799
"AC092329.3","AC092329.3",1.4352296836372,"POB","ENSG00000283201",0.647872526702854
"MYB","MYB",1.43507608790113,"POB","ENSG00000118513",0.280161092628261
"SLC45A1","SLC45A1",1.43496425749124,"POB","ENSG00000162426",0.140080546314131
"SERTM2","SERTM2",1.43487923723119,"POB","ENSG00000260802",0.0175100682892663
"AC020916.1","AC020916.1",1.43458992738699,"POB","ENSG00000267519",5.2530204867799
"WBP1","WBP1",1.43456847366193,"POB","ENSG00000239779",0.052530204867799
"AL157884.2","AL157884.2",1.43446050985889,"POB","ENSG00000231193",0.0175100682892663
"SHROOM4","SHROOM4",1.43349993008665,"POB","ENSG00000158352",5.34057082822623
"WWTR1-IT1","WWTR1-IT1",1.43318770320566,"POB","ENSG00000241985",0.0875503414463316
"PRNCR1","PRNCR1",1.43310719936999,"POB","ENSG00000282961",0.0700402731570653
"GFM1","GFM1",1.432856820284,"POB","ENSG00000168827",1.47084573629837
"AC004594.1","AC004594.1",1.43283308063318,"POB","ENSG00000240499",0.367711434074593
"AKR1B15","AKR1B15",1.43251669148251,"POB","ENSG00000227471",0.0175100682892663
"NXF1","NXF1",1.43194228079745,"POB","ENSG00000162231",0.893013482752583
"ZNF341-AS1","ZNF341-AS1",1.43164935750347,"POB","ENSG00000230753",0.0175100682892663
"RN7SL823P","RN7SL823P",1.43133094393522,"POB","ENSG00000263595",0.245140956049729
"AC006116.6","AC006116.6",1.43104601531646,"POB","ENSG00000267429",0.0700402731570653
"CNTN1","CNTN1",1.43073372926784,"POB","ENSG00000018236",2.32883908247242
"AC073082.1","AC073082.1",1.43064880759362,"POB","ENSG00000279956",0.052530204867799
"SLC37A1","SLC37A1",1.43060762013773,"POB","ENSG00000160190",0.157590614603397
"ERICD","ERICD",1.43045122887961,"POB","ENSG00000280303",0.052530204867799
"AC092567.1","AC092567.1",1.43008392649718,"POB","ENSG00000226605",0.052530204867799
"AC104237.1","AC104237.1",1.42970888531544,"POB","ENSG00000254707",0.0350201365785327
"HBEGF","HBEGF",1.42961765125067,"POB","ENSG00000113070",0.140080546314131
"PTGIR","PTGIR",1.42944659698087,"POB","ENSG00000160013",0.0175100682892663
"BPNT1","BPNT1",1.429243468424,"POB","ENSG00000162813",0.85799334617405
"CT55","CT55",1.42866556837642,"POB","ENSG00000169551",0.140080546314131
"RN7SL587P","RN7SL587P",1.42866209102186,"POB","ENSG00000240233",0.157590614603397
"ZNF83","ZNF83",1.42863614634821,"POB","ENSG00000167766",5.90089301348275
"RF02200","RF02200",1.428246795523,"POB","ENSG00000274342",0.0175100682892663
"RUFY2","RUFY2",1.42702424471838,"POB","ENSG00000204130",5.27053055506916
"LINC02391","LINC02391",1.42610583124766,"POB","ENSG00000277851",0.0700402731570653
"ATP6V1G2","ATP6V1G2",1.42554046830665,"POB","ENSG00000213760",0.0875503414463316
"VIPAS39","VIPAS39",1.42520649308518,"POB","ENSG00000151445",0.998073892488181
"NEK9","NEK9",1.42520619502336,"POB","ENSG00000119638",3.36193311153914
"AC098850.4","AC098850.4",1.42507500566235,"POB","ENSG00000272815",0.455261775520925
"AC012313.3","AC012313.3",1.42486796878879,"POB","ENSG00000268230",0.157590614603397
"HACL1","HACL1",1.42480953194892,"POB","ENSG00000131373",1.85606723866223
"LINC01747","LINC01747",1.42479809852543,"POB","ENSG00000230400",0.0175100682892663
"NMT2","NMT2",1.42473989793328,"POB","ENSG00000152465",2.95920154088601
"AC016747.4","AC016747.4",1.42459690404069,"POB","ENSG00000274769",0.140080546314131
"SZT2","SZT2",1.42402895041027,"POB","ENSG00000198198",1.96112764839783
"NEBL-AS1","NEBL-AS1",1.4238241811217,"POB","ENSG00000231920",0.0350201365785327
"C1orf21","C1orf21",1.42351563339072,"POB","ENSG00000116667",5.28804062335843
"SSH3","SSH3",1.4234939572578,"POB","ENSG00000172830",0.700402731570653
"BX842242.1","BX842242.1",1.42334857943458,"POB","ENSG00000285955",0.0875503414463316
"AC022137.3","AC022137.3",1.42309313773603,"POB","ENSG00000286261",0.490281912099457
"BCL7B","BCL7B",1.42222893770882,"POB","ENSG00000106635",0.420241638942392
"AC009720.1","AC009720.1",1.42207315822417,"POB","ENSG00000248172",0.245140956049729
"AL031118.1","AL031118.1",1.42203218780678,"POB","ENSG00000271755",0.0175100682892663
"AC130324.3","AC130324.3",1.42175031366478,"POB","ENSG00000275185",0.105060409735598
"AP000943.3","AP000943.3",1.42152882990289,"POB","ENSG00000255929",0.367711434074593
"ADCK5","ADCK5",1.42123924589779,"POB","ENSG00000173137",0.0175100682892663
"AL022316.1","AL022316.1",1.42118539244932,"POB","ENSG00000230107",0.0175100682892663
"PPFIA4","PPFIA4",1.42083851750726,"POB","ENSG00000143847",0.595342321835055
"DOP1B","DOP1B",1.42078901507138,"POB","ENSG00000142197",1.73349676063737
"AC135586.2","AC135586.2",1.42065034645405,"POB","ENSG00000256632",0.210120819471196
"AC007448.4","AC007448.4",1.42041998081364,"POB","ENSG00000285877",0.385221502363859
"NDST1-AS1","NDST1-AS1",1.41986313921953,"POB","ENSG00000254333",0.420241638942392
"ENOX2","ENOX2",1.41970844346333,"POB","ENSG00000165675",1.64594641919103
"CNOT6","CNOT6",1.41918703290269,"POB","ENSG00000113300",3.60707406758886
"AC007493.1","AC007493.1",1.41873139024869,"POB","ENSG00000260573",0.140080546314131
"RNU6-195P","RNU6-195P",1.41823182841971,"POB","ENSG00000223284",0.122570478024864
"GMCL1","GMCL1",1.41625421183055,"POB","ENSG00000087338",4.46506741376291
"NRG2","NRG2",1.41592709275993,"POB","ENSG00000158458",0.717912799859919
"ZNF765","ZNF765",1.41542358225576,"POB","ENSG00000196417",1.19068464367011
"TOP1MT","TOP1MT",1.41530477039309,"POB","ENSG00000184428",0.472771843810191
"TSTD3","TSTD3",1.4150235471678,"POB","ENSG00000279170",3.81719488706006
"AC005899.8","AC005899.8",1.41493363635626,"POB","ENSG00000279762",0.0350201365785327
"LRR1","LRR1",1.4149295578804,"POB","ENSG00000165501",0.297671160917528
"AC008758.4","AC008758.4",1.4134355395169,"POB","ENSG00000268744",0.175100682892663
"PRKG1-AS1","PRKG1-AS1",1.41341697933604,"POB","ENSG00000236671",0.735422868149186
"FGD3","FGD3",1.41341023437221,"POB","ENSG00000127084",1.80353703379443
"FBP2","FBP2",1.41334851660926,"POB","ENSG00000130957",0.0175100682892663
"AP000893.2","AP000893.2",1.41327576970179,"POB","ENSG00000254698",0.0175100682892663
"AC008750.7","AC008750.7",1.41320726007427,"POB","ENSG00000268889",0.052530204867799
"AL049830.3","AL049830.3",1.41289145261048,"POB","ENSG00000258525",0.140080546314131
"COL28A1","COL28A1",1.4128913787136,"POB","ENSG00000215018",0.315181229206794
"RNU6-986P","RNU6-986P",1.41281124882929,"POB","ENSG00000200003",0.0175100682892663
"AC012464.1","AC012464.1",1.41281006428699,"POB","ENSG00000257283",0.052530204867799
"PROC","PROC",1.41275041138528,"POB","ENSG00000115718",0.0175100682892663
"GRK5","GRK5",1.41254346047862,"POB","ENSG00000198873",11.4340745928909
"MYO7B","MYO7B",1.41251758083496,"POB","ENSG00000169994",0.0350201365785327
"AC007040.2","AC007040.2",1.41245420191532,"POB","ENSG00000258881",0.157590614603397
"ZNF311","ZNF311",1.41207982144765,"POB","ENSG00000197935",0.0700402731570653
"AC009142.1","AC009142.1",1.41187445194936,"POB","ENSG00000261410",0.0700402731570653
"ZNF843","ZNF843",1.41172282050154,"POB","ENSG00000176723",0.280161092628261
"AC073842.1","AC073842.1",1.41161823011078,"POB","ENSG00000235077",0.0875503414463316
"ATXN2-AS","ATXN2-AS",1.41160368272924,"POB","ENSG00000258099",0.052530204867799
"LINC01821","LINC01821",1.41141578937625,"POB","ENSG00000225539",0.0175100682892663
"KIAA0319L","KIAA0319L",1.41114763025453,"POB","ENSG00000142687",7.19663806688846
"AC025280.3","AC025280.3",1.41113652642193,"POB","ENSG00000285848",0.052530204867799
"PCDHGA5","PCDHGA5",1.41070109472316,"POB","ENSG00000253485",0.33269129749606
"AL035661.1","AL035661.1",1.41066793160267,"POB","ENSG00000274173",0.0175100682892663
"AC119403.1","AC119403.1",1.40995109514198,"POB","ENSG00000253392",0.437751707231658
"AC007163.1","AC007163.1",1.40993665279743,"POB","ENSG00000230408",0.0350201365785327
"AC007610.2","AC007610.2",1.40937368665712,"POB","ENSG00000260381",0.0175100682892663
"RNU4-47P","RNU4-47P",1.40883967834362,"POB","ENSG00000222808",0.0175100682892663
"ANKRD13A","ANKRD13A",1.40874259827128,"POB","ENSG00000076513",1.38329539485204
"INO80D","INO80D",1.40779034702704,"POB","ENSG00000114933",0.122570478024864
"CLN6","CLN6",1.40771494823355,"POB","ENSG00000128973",1.10313430222378
"RNU6ATAC31P","RNU6ATAC31P",1.40769114411131,"POB","ENSG00000221440",0.052530204867799
"ADHFE1","ADHFE1",1.40692122675552,"POB","ENSG00000147576",0.385221502363859
"AL354824.1","AL354824.1",1.40657539827019,"POB","ENSG00000230506",0.0350201365785327
"MAPRE2","MAPRE2",1.40634612275957,"POB","ENSG00000166974",3.51952372614253
"LINC01431","LINC01431",1.40608575427134,"POB","ENSG00000232645",0.0175100682892663
"DZANK1","DZANK1",1.40578113747731,"POB","ENSG00000089091",0.787953073016985
"TTBK2","TTBK2",1.40577550225237,"POB","ENSG00000128881",5.02538959901944
"ZSWIM4","ZSWIM4",1.40568031393982,"POB","ENSG00000132003",1.8210471020837
"TCTEX1D1","TCTEX1D1",1.40561511416496,"POB","ENSG00000152760",0.0700402731570653
"FAM153A","FAM153A",1.40459240788444,"POB","ENSG00000170074",0.0350201365785327
"ICAM4","ICAM4",1.40449458390043,"POB","ENSG00000105371",0.0175100682892663
"ASL","ASL",1.40404460411576,"POB","ENSG00000126522",1.15566450709158
"AC015802.5","AC015802.5",1.40396271352209,"POB","ENSG00000272386",0.052530204867799
"P2RX5","P2RX5",1.40362725784218,"POB","ENSG00000083454",0.0700402731570653
"KCTD19","KCTD19",1.40350998308815,"POB","ENSG00000168676",0.210120819471196
"AC022778.1","AC022778.1",1.40333518240583,"POB","ENSG00000254060",0.0175100682892663
"AC104984.2","AC104984.2",1.40325037524605,"POB","ENSG00000265394",1.19068464367011
"LINC01842","LINC01842",1.40319373410902,"POB","ENSG00000267147",0.140080546314131
"PTCH1","PTCH1",1.40278115693267,"POB","ENSG00000185920",36.0882507441779
"ASPG","ASPG",1.40227190222254,"POB","ENSG00000166183",0.157590614603397
"UNC5C","UNC5C",1.40209292216801,"POB","ENSG00000182168",18.4205918403082
"FAM228B","FAM228B",1.40199433487612,"POB","ENSG00000219626",1.8210471020837
"AC105285.1","AC105285.1",1.40188924317976,"POB","ENSG00000245213",0.577832253545789
"GPSM3","GPSM3",1.40169910197587,"POB","ENSG00000213654",0.122570478024864
"AC139887.4","AC139887.4",1.4003236059762,"POB","ENSG00000272588",0.0875503414463316
"CCDC74A","CCDC74A",1.40021742455739,"POB","ENSG00000163040",0.157590614603397
"RNF113A","RNF113A",1.39996465617052,"POB","ENSG00000125352",0.0875503414463316
"AC130469.1","AC130469.1",1.399649032532,"POB","ENSG00000267986",0.227630887760462
"SNORD113-4","SNORD113-4",1.39932898775055,"POB","ENSG00000201672",0.0175100682892663
"AC132153.1","AC132153.1",1.39910602909784,"POB","ENSG00000285755",0.595342321835055
"AC013643.2","AC013643.2",1.39892234161585,"POB","ENSG00000253875",0.315181229206794
"LAT","LAT",1.39891833479523,"POB","ENSG00000213658",0.19261075118193
"E4F1","E4F1",1.39876261338157,"POB","ENSG00000167967",0.910523551041849
"AC011841.1","AC011841.1",1.39859065095558,"POB","ENSG00000273496",0.0175100682892663
"LRP6","LRP6",1.39750634425368,"POB","ENSG00000070018",0.0175100682892663
"IL11","IL11",1.39747670412755,"POB","ENSG00000095752",0.122570478024864
"RILPL1","RILPL1",1.39744085144313,"POB","ENSG00000188026",6.33864472071441
"TMEM132B","TMEM132B",1.39740525818171,"POB","ENSG00000139364",1.48835580458764
"RN7SL11P","RN7SL11P",1.39706399087219,"POB","ENSG00000239316",0.175100682892663
"AC116609.2","AC116609.2",1.39677507360849,"POB","ENSG00000231173",0.0350201365785327
"MTHFS","MTHFS",1.39654926617476,"POB","ENSG00000136371",0.315181229206794
"RF00410","RF00410",1.39625192374322,"POB","ENSG00000206647",0.0175100682892663
"DNAJC22","DNAJC22",1.39607198479647,"POB","ENSG00000178401",0.210120819471196
"CX3CR1","CX3CR1",1.3958543159797,"POB","ENSG00000168329",0.0350201365785327
"ANXA10","ANXA10",1.39582236778049,"POB","ENSG00000109511",0.0175100682892663
"GAP43","GAP43",1.39553950501745,"POB","ENSG00000172020",2.08369812642269
"AL591368.1","AL591368.1",1.39542646790193,"POB","ENSG00000233926",0.577832253545789
"EFCAB14-AS1","EFCAB14-AS1",1.39515418767651,"POB","ENSG00000228237",0.0875503414463316
"AP003548.1","AP003548.1",1.39472311687019,"POB","ENSG00000253105",0.0700402731570653
"ACLY","ACLY",1.39423080033042,"POB","ENSG00000131473",1.8210471020837
"B3GNT10","B3GNT10",1.39404559485328,"POB","ENSG00000214654",0.0700402731570653
"RNU4-78P","RNU4-78P",1.39403773921295,"POB","ENSG00000222872",0.0175100682892663
"AC124319.2","AC124319.2",1.39397864940987,"POB","ENSG00000262979",0.105060409735598
"MIR3910-2","MIR3910-2",1.3935311521886,"POB","ENSG00000283351",0.0175100682892663
"SIAH3","SIAH3",1.39260611843882,"POB","ENSG00000215475",0.963053755909648
"AC121761.2","AC121761.2",1.39234296061027,"POB","ENSG00000273987",0.0875503414463316
"NLE1","NLE1",1.39228117868901,"POB","ENSG00000073536",0.19261075118193
"DNAH1","DNAH1",1.39225772798597,"POB","ENSG00000114841",0.840483277884784
"EXOC3","EXOC3",1.39185385915736,"POB","ENSG00000180104",1.38329539485204
"HEMK1","HEMK1",1.3916081555105,"POB","ENSG00000114735",1.29574505340571
"TAS2R10","TAS2R10",1.39160758369555,"POB","ENSG00000121318",0.0175100682892663
"RRN3P2","RRN3P2",1.39152293214724,"POB","ENSG00000103472",0.19261075118193
"AL137782.1","AL137782.1",1.39100342169579,"POB","ENSG00000261553",0.735422868149186
"CDKN2B","CDKN2B",1.39098529865613,"POB","ENSG00000147883",0.0350201365785327
"SMURF1","SMURF1",1.39088139144312,"POB","ENSG00000198742",3.20434249693574
"KLF15","KLF15",1.39063173656606,"POB","ENSG00000163884",0.227630887760462
"ANGPT2","ANGPT2",1.39014820541435,"POB","ENSG00000091879",0.420241638942392
"AL391832.2","AL391832.2",1.38999459999606,"POB","ENSG00000238005",0.0175100682892663
"UBE2Q2L","UBE2Q2L",1.38987863327574,"POB","ENSG00000259511",0.0175100682892663
"RBPMS2","RBPMS2",1.38986727323127,"POB","ENSG00000166831",0.682892663281387
"CSF1R","CSF1R",1.3890714324983,"POB","ENSG00000182578",0.245140956049729
"ZNF143","ZNF143",1.38906830979434,"POB","ENSG00000166478",1.34827525827351
"WDFY3-AS1","WDFY3-AS1",1.38898577196203,"POB","ENSG00000251260",0.105060409735598
"ATP6AP1L","ATP6AP1L",1.38895066983466,"POB","ENSG00000205464",2.36385921905095
"AC073343.2","AC073343.2",1.3888218188311,"POB","ENSG00000228010",0.542812116967256
"SLC16A13","SLC16A13",1.38840789581781,"POB","ENSG00000174327",0.297671160917528
"ZNF621","ZNF621",1.38808528024508,"POB","ENSG00000172888",1.27823498511644
"SLC9A9","SLC9A9",1.38785869294999,"POB","ENSG00000181804",2.71406058483628
"WASHC4","WASHC4",1.3878554845169,"POB","ENSG00000136051",2.83663106286115
"AC004263.2","AC004263.2",1.38782421387672,"POB","ENSG00000286067",0.0350201365785327
"DDB2","DDB2",1.38764967812673,"POB","ENSG00000134574",2.73157065312555
"LINC00987","LINC00987",1.3864120967394,"POB","ENSG00000237248",0.0350201365785327
"TMEM198","TMEM198",1.38617193939833,"POB","ENSG00000188760",0.105060409735598
"C5orf67","C5orf67",1.38585988785432,"POB","ENSG00000225940",0.157590614603397
"TEX14","TEX14",1.38579969730178,"POB","ENSG00000121101",0.542812116967256
"UBA6-AS1","UBA6-AS1",1.38500792815115,"POB","ENSG00000248049",6.14603396953248
"GTPBP2","GTPBP2",1.38463104954709,"POB","ENSG00000172432",1.34827525827351
"CASTOR3","CASTOR3",1.38415575839224,"POB","ENSG00000239521",5.69077219401156
"ITGB7","ITGB7",1.38393324114804,"POB","ENSG00000139626",0.490281912099457
"OAZ3","OAZ3",1.38347553637274,"POB","ENSG00000143450",0.0175100682892663
"NDOR1","NDOR1",1.38263050046636,"POB","ENSG00000188566",0.630362458413588
"PTPRM","PTPRM",1.38249228365929,"POB","ENSG00000173482",9.47294694449308
"TMCC1-AS1","TMCC1-AS1",1.38144368381803,"POB","ENSG00000271270",0.85799334617405
"SERPIND1","SERPIND1",1.3806658516706,"POB","ENSG00000099937",0.0175100682892663
"TLR7","TLR7",1.38040644964834,"POB","ENSG00000196664",0.0350201365785327
"AC007344.1","AC007344.1",1.3799747465658,"POB","ENSG00000260850",0.105060409735598
"RNF144B","RNF144B",1.37993980758631,"POB","ENSG00000137393",9.78812817369988
"AC025627.1","AC025627.1",1.37954078438223,"POB","ENSG00000262769",0.175100682892663
"THEG","THEG",1.37883950010958,"POB","ENSG00000105549",0.0175100682892663
"MED25","MED25",1.3788136149693,"POB","ENSG00000104973",2.04867798984416
"STK10","STK10",1.37864902564039,"POB","ENSG00000072786",1.69847662405883
"ZNF493","ZNF493",1.37845227554371,"POB","ENSG00000196268",0.963053755909648
"WNT3","WNT3",1.378277172574,"POB","ENSG00000108379",0.122570478024864
"LYPD6","LYPD6",1.37816164289404,"POB","ENSG00000187123",3.36193311153914
"MAGEC3","MAGEC3",1.37756563994415,"POB","ENSG00000165509",0.175100682892663
"STIM1","STIM1",1.37753049424589,"POB","ENSG00000167323",4.55261775520925
"SMARCB1","SMARCB1",1.37717398019128,"POB","ENSG00000099956",3.62458413587813
"SMAD1-AS2","SMAD1-AS2",1.37712729494495,"POB","ENSG00000250582",0.052530204867799
"AL022313.2","AL022313.2",1.37659499031499,"POB","ENSG00000228719",0.0175100682892663
"ZNF536","ZNF536",1.37577532111714,"POB","ENSG00000198597",8.6849938714761
"MATN3","MATN3",1.3755408415851,"POB","ENSG00000132031",0.367711434074593
"ACSM1","ACSM1",1.37473924223936,"POB","ENSG00000166743",0.052530204867799
"ZDHHC6","ZDHHC6",1.37369324818447,"POB","ENSG00000023041",1.20819471195938
"ZNF836","ZNF836",1.37363062239432,"POB","ENSG00000196267",0.367711434074593
"APBA2","APBA2",1.37350534899127,"POB","ENSG00000034053",8.56242339345124
"DDX47","DDX47",1.37318669647768,"POB","ENSG00000213782",0.105060409735598
"FSIP2","FSIP2",1.37289019242168,"POB","ENSG00000188738",1.03309402906671
"AL391117.1","AL391117.1",1.37272421276135,"POB","ENSG00000284418",0.175100682892663
"AP001350.1","AP001350.1",1.3727096392026,"POB","ENSG00000269570",0.0175100682892663
"ACOXL","ACOXL",1.37254540572925,"POB","ENSG00000153093",0.122570478024864
"TRNAU1AP","TRNAU1AP",1.37253551852548,"POB","ENSG00000180098",3.25687270180354
"A3GALT2","A3GALT2",1.37218338173246,"POB","ENSG00000184389",0.052530204867799
"AC010422.6","AC010422.6",1.37152936025504,"POB","ENSG00000269693",0.175100682892663
"ZNF789","ZNF789",1.37113533484329,"POB","ENSG00000198556",2.85414113115041
"CCDC157","CCDC157",1.37078349093584,"POB","ENSG00000187860",0.437751707231658
"OPHN1","OPHN1",1.37052593470962,"POB","ENSG00000079482",7.26667834004553
"AL138694.1","AL138694.1",1.37033750229568,"POB","ENSG00000283384",0.0875503414463316
"LINC01515","LINC01515",1.37028703030099,"POB","ENSG00000228065",6.00595342321835
"CA9","CA9",1.37008940177941,"POB","ENSG00000107159",0.0175100682892663
"ZNF581","ZNF581",1.37000227227981,"POB","ENSG00000171425",0.490281912099457
"LINC02147","LINC02147",1.36970113734641,"POB","ENSG00000249797",0.805463141306251
"UBL7-AS1","UBL7-AS1",1.36948539405528,"POB","ENSG00000247240",0.245140956049729
"Z94057.1","Z94057.1",1.36943221529498,"POB","ENSG00000260990",0.0175100682892663
"LINC01933","LINC01933",1.36931213424616,"POB","ENSG00000254226",0.227630887760462
"AC025887.2","AC025887.2",1.36910462649479,"POB","ENSG00000285095",0.437751707231658
"AC106772.1","AC106772.1",1.36897733141941,"POB","ENSG00000249650",0.052530204867799
"AC015795.1","AC015795.1",1.36861905195854,"POB","ENSG00000250751",0.0875503414463316
"WASF3","WASF3",1.36834585131053,"POB","ENSG00000132970",1.5583960777447
"KLHL32","KLHL32",1.3681106214021,"POB","ENSG00000186231",0.33269129749606
"AC013549.1","AC013549.1",1.36756214842279,"POB","ENSG00000203258",0.052530204867799
"SIRLNT","SIRLNT",1.36727448085792,"POB","ENSG00000253802",0.0175100682892663
"ISY1-RAB43","ISY1-RAB43",1.36663368013615,"POB","ENSG00000261796",0.122570478024864
"ARHGAP26","ARHGAP26",1.36657973234956,"POB","ENSG00000145819",9.63053755909648
"AP001005.3","AP001005.3",1.36628781650075,"POB","ENSG00000282965",0.0350201365785327
"PCDHGA4","PCDHGA4",1.36527421138581,"POB","ENSG00000262576",0.052530204867799
"AC108047.1","AC108047.1",1.36479443668041,"POB","ENSG00000233654",0.455261775520925
"MIR210HG","MIR210HG",1.36478060834552,"POB","ENSG00000247095",0.175100682892663
"CCDC137","CCDC137",1.36468820707942,"POB","ENSG00000185298",0.717912799859919
"RF00414","RF00414",1.36438625613556,"POB","ENSG00000199571",0.0350201365785327
"AC005329.1","AC005329.1",1.36427515047491,"POB","ENSG00000248015",0.227630887760462
"LINC01476","LINC01476",1.36366373654447,"POB","ENSG00000265313",0.0875503414463316
"ZNF625","ZNF625",1.36314338409748,"POB","ENSG00000257591",0.280161092628261
"CDADC1","CDADC1",1.36294764103457,"POB","ENSG00000102543",1.8735773069515
"FRMPD4","FRMPD4",1.36276898778471,"POB","ENSG00000169933",5.69077219401156
"RBM45","RBM45",1.36236773239242,"POB","ENSG00000155636",0.700402731570653
"CD38","CD38",1.36236092346222,"POB","ENSG00000004468",0.0350201365785327
"GLIDR","GLIDR",1.36212256716879,"POB","ENSG00000278175",0.210120819471196
"TDRD1","TDRD1",1.36206168377215,"POB","ENSG00000095627",0.315181229206794
"AC108025.2","AC108025.2",1.36143675141849,"POB","ENSG00000242540",0.140080546314131
"PIK3CG","PIK3CG",1.36123802427981,"POB","ENSG00000105851",0.0175100682892663
"SPATA2L","SPATA2L",1.36092472227004,"POB","ENSG00000158792",0.402731570653126
"IGSF21","IGSF21",1.36088532777969,"POB","ENSG00000117154",0.175100682892663
"SCARNA1","SCARNA1",1.36083079554508,"POB","ENSG00000252947",0.052530204867799
"USP42","USP42",1.36069660300642,"POB","ENSG00000106346",2.64402031167922
"AC026740.1","AC026740.1",1.36052665421868,"POB","ENSG00000271781",0.0350201365785327
"DARS","DARS",1.35970160633315,"POB","ENSG00000115866",4.88530905270531
"SMYD4","SMYD4",1.35963526470636,"POB","ENSG00000186532",2.50393976536509
"GPR89A","GPR89A",1.35925967057107,"POB","ENSG00000117262",0.998073892488181
"RNU6-272P","RNU6-272P",1.35923874390073,"POB","ENSG00000222960",0.052530204867799
"NPTN-IT1","NPTN-IT1",1.35894063173254,"POB","ENSG00000281183",0.367711434074593
"GPSM2","GPSM2",1.35835798537927,"POB","ENSG00000121957",2.15373839957976
"LINC02326","LINC02326",1.35827325823299,"POB","ENSG00000257523",0.0175100682892663
"AC021739.3","AC021739.3",1.35825419965886,"POB","ENSG00000259416",0.122570478024864
"AL591463.1","AL591463.1",1.35810531968607,"POB","ENSG00000285778",0.0175100682892663
"RIBC1","RIBC1",1.35806642859473,"POB","ENSG00000158423",0.140080546314131
"FILIP1","FILIP1",1.3573133264516,"POB","ENSG00000118407",0.490281912099457
"AC100830.1","AC100830.1",1.35718037584987,"POB","ENSG00000259635",0.420241638942392
"CPNE5","CPNE5",1.35664273300282,"POB","ENSG00000124772",1.20819471195938
"RNU6-674P","RNU6-674P",1.35655670742927,"POB","ENSG00000200701",0.0175100682892663
"NRIP1","NRIP1",1.35630090045889,"POB","ENSG00000180530",2.45140956049729
"FAT3","FAT3",1.35557494966859,"POB","ENSG00000165323",25.3545788828576
"ZNF860","ZNF860",1.35539874270469,"POB","ENSG00000197385",0.105060409735598
"RF00066","RF00066",1.3553244025306,"POB","ENSG00000276376",0.0175100682892663
"ZYG11B","ZYG11B",1.35451881128969,"POB","ENSG00000162378",3.86972509192786
"AC093849.3","AC093849.3",1.35446574805996,"POB","ENSG00000286226",0.0350201365785327
"GFI1B","GFI1B",1.35437903373745,"POB","ENSG00000165702",0.0175100682892663
"COG2","COG2",1.35421260164199,"POB","ENSG00000135775",1.17317457538084
"AC005776.2","AC005776.2",1.35377299545161,"POB","ENSG00000273218",0.0875503414463316
"HPS5","HPS5",1.35368998267583,"POB","ENSG00000110756",1.34827525827351
"AP003419.3","AP003419.3",1.35345722193779,"POB","ENSG00000275484",0.122570478024864
"PLCXD3","PLCXD3",1.35342193829735,"POB","ENSG00000182836",0.175100682892663
"AC012615.2","AC012615.2",1.3531204261731,"POB","ENSG00000267007",0.0350201365785327
"USP9X","USP9X",1.35261479574629,"POB","ENSG00000124486",5.53318157940816
"AC008569.1","AC008569.1",1.35258996157821,"POB","ENSG00000267379",0.052530204867799
"AC016743.1","AC016743.1",1.35185797735486,"POB","ENSG00000286249",0.0175100682892663
"CCDC74B","CCDC74B",1.35138014016634,"POB","ENSG00000152076",0.122570478024864
"IDI1","IDI1",1.35113139020921,"POB","ENSG00000067064",1.12064437051305
"PPEF2","PPEF2",1.35105586004228,"POB","ENSG00000156194",0.0350201365785327
"AL031587.2","AL031587.2",1.35072317162151,"POB","ENSG00000233739",0.0175100682892663
"TNNT1","TNNT1",1.34959616688784,"POB","ENSG00000105048",0.052530204867799
"AC139795.3","AC139795.3",1.34938119296692,"POB","ENSG00000272459",0.0175100682892663
"EMX2","EMX2",1.3493670593662,"POB","ENSG00000170370",0.0175100682892663
"TARBP2","TARBP2",1.34916459730376,"POB","ENSG00000139546",0.612852390124321
"TMEM225B","TMEM225B",1.34898182869155,"POB","ENSG00000244219",0.0875503414463316
"SRD5A3-AS1","SRD5A3-AS1",1.34897472388933,"POB","ENSG00000249700",0.105060409735598
"CLASRP","CLASRP",1.34883538324156,"POB","ENSG00000104859",2.76659078970408
"AC096555.1","AC096555.1",1.34875963201968,"POB","ENSG00000286152",0.0175100682892663
"SGCE","SGCE",1.34812677149891,"POB","ENSG00000127990",2.74908072141481
"CYB5RL","CYB5RL",1.3479959890438,"POB","ENSG00000215883",0.227630887760462
"AC009053.3","AC009053.3",1.34791501080428,"POB","ENSG00000261170",0.0175100682892663
"SMARCAL1","SMARCAL1",1.34721395443771,"POB","ENSG00000138375",2.31132901418316
